Bank reference,Narrative,Customer reference,TRN type,Value date,Credit amount,Debit amount,Time,Post date,Balance
YRTI-15117,LP IPSP2400KK4NW OMLAH EXCHANGE CO SA9360100003695007511001 Bank Aljazira JEDDAH 20241204SABJAZBJAZ2BTMS11042551895 04DEC24 10:43:07,NONREF,Transfer,4/12/2024,"11,068.75",,10:43,4/12/2024,"22,468,906.33"
LP CPMN2VU4FIRN,"CHARGES SAR 7.00 9037TAKUPYXX T CORP BR 161 JEDDAH TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",RFND181814010,Charges,4/12/2024,,-8.05,10:27,4/12/2024,"22,457,837.58"
LP CPMN2VU4FIRN,ABDULLAH OMAR 9037TAKUPYXX AL RAJHI BANKING AND INV T CORP BR 161 JEDDAH EX Rate : SAR 1.0000000 AL RAJHI BANKING AND INV T CORP,RFND181814010,Transfer,4/12/2024,,-47,10:27,4/12/2024,"22,457,845.63"
LP CPMN2VU4EIRN,"CHARGES SAR 7.00 9057KBRM7RK5 T CORP BR 161 JEDDAH TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",FTTH07229022,Charges,4/12/2024,,-8.05,10:27,4/12/2024,"22,457,892.63"
LP CPMN2VU4EIRN,MOHAMED GEBRIL 9057KBRM7RK5 AL RAJHI BANKING AND INV T CORP BR 161 JEDDAH EX Rate : SAR 1.0000000 AL RAJHI BANKING AND INV T CORP,FTTH07229022,Transfer,4/12/2024,,-199,10:27,4/12/2024,"22,457,900.68"
LP CPMN2VU4DIRN,"CHARGES SAR 7.00 90450PCRIFTX HEAD OFFICE RIYADH TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",FTTH09921838,Charges,4/12/2024,,-8.05,10:27,4/12/2024,"22,458,099.68"
LP CPMN2VU4DIRN,KHALED SHAAABIN 90450PCRIFTX RIYAD BANK HEAD OFFICE RIYADH EX Rate : SAR 1.0000000 RIYAD BANK TRF TO:SAUDI ARABIA,FTTH09921838,Transfer,4/12/2024,,-199,10:27,4/12/2024,"22,458,107.73"
LP CPMN2VU4CIRN,"CHARGES SAR 7.00 9049O5Q2RCLH THE NATIONAL COMMERCIAL BANK TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",FTTH09910346,Charges,4/12/2024,,-8.05,10:27,4/12/2024,"22,458,306.73"
LP CPMN2VU4CIRN,DANILO NONESA 9049O5Q2RCLH NATIONAL COMMERCIAL BANK THE NATIONAL COMMERCIAL BANK EX Rate : SAR 1.0000000 NATIONAL COMMERCIAL BANK TRF TO:SAUDI ARABIA,FTTH09910346,Transfer,4/12/2024,,-290,10:27,4/12/2024,"22,458,314.78"
LP CPMN2VU4BIRN,"CHARGES SAR 7.00 90155A3ZWGPX THE NATIONAL COMMERCIAL BANK TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",RFND181801201,Charges,4/12/2024,,-8.05,10:27,4/12/2024,"22,458,604.78"
LP CPMN2VU4BIRN,NASSER ALBISHI 90155A3ZWGPX NATIONAL COMMERCIAL BANK THE NATIONAL COMMERCIAL BANK EX Rate : SAR 1.0000000 NATIONAL COMMERCIAL BANK TRF TO:SAUDI ARABIA,RFND181801201,Transfer,4/12/2024,,-230,10:27,4/12/2024,"22,458,612.83"
LP CPMN2VU4AIRN,"CHARGES SAR 7.00 9046L2FOPJJ9 T CORP BR 161 JEDDAH TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",FTTH08728082,Charges,4/12/2024,,-8.05,10:27,4/12/2024,"22,458,842.83"
LP CPMN2VU4AIRN,HAMAM JAD 9046L2FOPJJ9 AL RAJHI BANKING AND INV T CORP BR 161 JEDDAH EX Rate : SAR 1.0000000 AL RAJHI BANKING AND INV T CORP,FTTH08728082,Transfer,4/12/2024,,-290,10:27,4/12/2024,"22,458,850.88"
LP CPMN2VU49IRN,"CHARGES SAR 7.00 9041F4C937Z9 T CORP BR 161 JEDDAH TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",FTTH09747801,Charges,4/12/2024,,-8.05,10:27,4/12/2024,"22,459,140.88"
LP CPMN2VU49IRN,MOHAMMED SHABA 9041F4C937Z9 AL RAJHI BANKING AND INV T CORP BR 161 JEDDAH EX Rate : SAR 1.0000000 AL RAJHI BANKING AND INV T CORP,FTTH09747801,Transfer,4/12/2024,,-247,10:27,4/12/2024,"22,459,148.93"
LP CPMN2VU48IRN,"CHARGES SAR 7.00 9061TBGOND1H T CORP BR 161 JEDDAH TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",FTTH09672808,Charges,4/12/2024,,-8.05,10:27,4/12/2024,"22,459,395.93"
LP CPMN2VU48IRN,MHMD ALHMYDEE 9061TBGOND1H AL RAJHI BANKING AND INV T CORP BR 161 JEDDAH EX Rate : SAR 1.0000000 AL RAJHI BANKING AND INV T CORP,FTTH09672808,Transfer,4/12/2024,,-290,10:27,4/12/2024,"22,459,403.98"
LP CPMN2VU47IRN,"CHARGES SAR 7.00 9039I3ZSSK9X ALINMA BANK TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",FTTH09471603,Charges,4/12/2024,,-8.05,10:27,4/12/2024,"22,459,693.98"
LP CPMN2VU47IRN,WASFY KAMEL 9039I3ZSSK9X ALINMA BANK ALINMA BANK EX Rate : SAR 1.0000000 ALINMA BANK TRF TO:SAUDI ARABIA,FTTH09471603,Transfer,4/12/2024,,-290,10:27,4/12/2024,"22,459,702.03"
LP CPMN2VU46IRN,"CHARGES SAR 7.00 9060XAFT44SL T CORP BR 161 JEDDAH TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",FTTH09930942,Charges,4/12/2024,,-8.05,10:27,4/12/2024,"22,459,992.03"
LP CPMN2VU46IRN,MOBIN MUSLEH 9060XAFT44SL AL RAJHI BANKING AND INV T CORP BR 161 JEDDAH EX Rate : SAR 1.0000000 AL RAJHI BANKING AND INV T CORP,FTTH09930942,Transfer,4/12/2024,,-290,10:27,4/12/2024,"22,460,000.08"
LP CPMN2VU45IRN,"CHARGES SAR 7.00 9038P63PSAW5 T CORP BR 161 JEDDAH TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",FTTH09281203,Charges,4/12/2024,,-8.05,10:27,4/12/2024,"22,460,290.08"
LP CPMN2VU45IRN,KHALID SAEED 9038P63PSAW5 AL RAJHI BANKING AND INV T CORP BR 161 JEDDAH EX Rate : SAR 1.0000000 AL RAJHI BANKING AND INV T CORP,FTTH09281203,Transfer,4/12/2024,,-290,10:27,4/12/2024,"22,460,298.13"
LP CPMN2VU44IRN,"CHARGES SAR 7.00 90590NP6LB5X ALINMA BANK TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",FTTH09883806,Charges,4/12/2024,,-8.05,10:27,4/12/2024,"22,460,588.13"
LP CPMN2VU44IRN,DANYAL AHMED 90590NP6LB5X ALINMA BANK ALINMA BANK EX Rate : SAR 1.0000000 ALINMA BANK TRF TO:SAUDI ARABIA,FTTH09883806,Transfer,4/12/2024,,-290,10:27,4/12/2024,"22,460,596.18"
LP CPMN2VU43IRN,"CHARGES SAR 7.00 9033P7PANGPX ALINMA BANK TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",FTTH09695161,Charges,4/12/2024,,-8.05,10:27,4/12/2024,"22,460,886.18"
LP CPMN2VU43IRN,ALSAEED JAD 9033P7PANGPX ALINMA BANK ALINMA BANK EX Rate : SAR 1.0000000 ALINMA BANK TRF TO:SAUDI ARABIA,FTTH09695161,Transfer,4/12/2024,,-290,10:27,4/12/2024,"22,460,894.23"
LP CPMN2VU42IRN,"CHARGES SAR 7.00 9058IA1G679H T CORP BR 161 JEDDAH TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",FTTH09714044,Charges,4/12/2024,,-8.05,10:27,4/12/2024,"22,461,184.23"
LP CPMN2VU42IRN,SULIMAN ELWAKIL 9058IA1G679H AL RAJHI BANKING AND INV T CORP BR 161 JEDDAH EX Rate : SAR 1.0000000 AL RAJHI BANKING AND INV T CORP,FTTH09714044,Transfer,4/12/2024,,-290,10:27,4/12/2024,"22,461,192.28"
LP CPMN2VU41IRN,"CHARGES SAR 7.00 9031S30RATPH ALINMA BANK TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",FTTH09637362,Charges,4/12/2024,,-8.05,10:27,4/12/2024,"22,461,482.28"
LP CPMN2VU41IRN,AZZAM ALMALIKI 9031S30RATPH ALINMA BANK ALINMA BANK EX Rate : SAR 1.0000000 ALINMA BANK TRF TO:SAUDI ARABIA,FTTH09637362,Transfer,4/12/2024,,-290,10:27,4/12/2024,"22,461,490.33"
LP CPMN2VU40IRN,"CHARGES SAR 7.00 9055PB7OUBR9 THE NATIONAL COMMERCIAL BANK TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",FTTH09636297,Charges,4/12/2024,,-8.05,10:27,4/12/2024,"22,461,780.33"
LP CPMN2VU40IRN,ABDULMUTI ALSAQQA 9055PB7OUBR9 NATIONAL COMMERCIAL BANK THE NATIONAL COMMERCIAL BANK EX Rate : SAR 1.0000000 NATIONAL COMMERCIAL BANK TRF TO:SAUDI ARABIA,FTTH09636297,Transfer,4/12/2024,,-290,10:27,4/12/2024,"22,461,788.38"
LP CPMN2VU3ZIRN,"CHARGES SAR 7.00 9029S147C0RP T CORP BR 161 JEDDAH TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",FTTB09898034,Charges,4/12/2024,,-8.05,10:27,4/12/2024,"22,462,078.38"
LP CPMN2VU3ZIRN,SHUMUKH AL MISBAH COMPANY 9029S147C0RP AL RAJHI BANKING AND INV T CORP BR 161 JEDDAH EX Rate : SAR 1.0000000 AL RAJHI BANKING AND INV T CORP,FTTB09898034,Transfer,4/12/2024,,-290,10:27,4/12/2024,"22,462,086.43"
LP CPMN2VU3YIRN,"CHARGES SAR 7.00 90549BBGW8W5 T CORP BR 161 JEDDAH TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",FTTH09915536,Charges,4/12/2024,,-8.05,10:27,4/12/2024,"22,462,376.43"
LP CPMN2VU3YIRN,TAYYAB AHMED 90549BBGW8W5 AL RAJHI BANKING AND INV T CORP BR 161 JEDDAH EX Rate : SAR 1.0000000 AL RAJHI BANKING AND INV T CORP,FTTH09915536,Transfer,4/12/2024,,-290,10:27,4/12/2024,"22,462,384.48"
LP CPMN2VU3XIRN,"CHARGES SAR 7.00 9025V11JV885 T CORP BR 161 JEDDAH TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",FTTH09519694,Charges,4/12/2024,,-8.05,10:27,4/12/2024,"22,462,674.48"
LP CPMN2VU3XIRN,BANNAGA MUSA 9025V11JV885 AL RAJHI BANKING AND INV T CORP BR 161 JEDDAH EX Rate : SAR 1.0000000 AL RAJHI BANKING AND INV T CORP,FTTH09519694,Transfer,4/12/2024,,-290,10:27,4/12/2024,"22,462,682.53"
LP CPMN2VU3WIRN,"CHARGES SAR 7.00 905282KAZ9XH T CORP BR 161 JEDDAH TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",FTTH09664868,Charges,4/12/2024,,-8.05,10:27,4/12/2024,"22,462,972.53"
LP CPMN2VU3WIRN,KAWTHAR JALQ 905282KAZ9XH AL RAJHI BANKING AND INV T CORP BR 161 JEDDAH EX Rate : SAR 1.0000000 AL RAJHI BANKING AND INV T CORP,FTTH09664868,Transfer,4/12/2024,,-290,10:27,4/12/2024,"22,462,980.58"
LP CPMN2VU3VIRN,"CHARGES SAR 7.00 9022D7EEJ4H1 T CORP BR 161 JEDDAH TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",FTTH09455121,Charges,4/12/2024,,-8.05,10:27,4/12/2024,"22,463,270.58"
LP CPMN2VU3VIRN,ABBASS ABDELHAMED 9022D7EEJ4H1 AL RAJHI BANKING AND INV T CORP BR 161 JEDDAH EX Rate : SAR 1.0000000 AL RAJHI BANKING AND INV T CORP,FTTH09455121,Transfer,4/12/2024,,-290,10:27,4/12/2024,"22,463,278.63"
9021G2PTMD7P,ELSAKKA MOHAMED 054-215306-150,FTTH09648678,Transfer,4/12/2024,,-290,10:27,4/12/2024,"22,463,568.63"
9018M9FE17VP,KHAWAR AHSAN 181-051913-001,FTTH09927352,Transfer,4/12/2024,,-290,10:27,4/12/2024,"22,463,858.63"
LP CPMN2VU3UIRN,"CHARGES SAR 7.00 9017U7AHUEG5 T CORP BR 161 JEDDAH TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",FTTH09875537,Charges,4/12/2024,,-8.05,10:27,4/12/2024,"22,464,148.63"
LP CPMN2VU3UIRN,SEDEQ ALQARAH 9017U7AHUEG5 AL RAJHI BANKING AND INV T CORP BR 161 JEDDAH EX Rate : SAR 1.0000000 AL RAJHI BANKING AND INV T CORP,FTTH09875537,Transfer,4/12/2024,,-290,10:27,4/12/2024,"22,464,156.68"
9013F7UP8F8L,ELFARAMAWY MAHMOUD 048-240360-150,FTTH09914312,Transfer,4/12/2024,,-290,10:27,4/12/2024,"22,464,446.68"
LP CPMN2VU3TIRN,"CHARGES SAR 7.00 9012P9AR4EQT DOLLAR CLEARING A/C JEDD AH TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",FTTH09917541,Charges,4/12/2024,,-8.05,10:27,4/12/2024,"22,464,736.68"
LP CPMN2VU3TIRN,JAMEEL MAQBOOLHUSSAIN 9012P9AR4EQT BANK AL-JAZIRA DOLLAR CLEARING A/C JEDD AH EX Rate : SAR 1.0000000 BANK AL-JAZIRA TRF TO:SAUDI ARABIA,FTTH09917541,Transfer,4/12/2024,,-290,10:27,4/12/2024,"22,464,744.73"
905387LS2PAD,MIKULIK LUKAS 172-034084-001,FTTH09940983,Transfer,4/12/2024,,-870,10:26,4/12/2024,"22,465,034.73"
LP CPMN2VU3GIRN,"CHARGES SAR 7.00 9042BAYA7PGL THE NATIONAL COMMERCIAL BANK TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",FTTH08736936,Charges,4/12/2024,,-8.05,10:26,4/12/2024,"22,465,904.73"
LP CPMN2VU3GIRN,HASAN ALI AL-ZAHRANI 9042BAYA7PGL NATIONAL COMMERCIAL BANK THE NATIONAL COMMERCIAL BANK EX Rate : SAR 1.0000000 NATIONAL COMMERCIAL BANK TRF TO:SAUDI ARABIA,FTTH08736936,Transfer,4/12/2024,,-870,10:26,4/12/2024,"22,465,912.78"
LP CPMN2VU3FIRN,"CHARGES SAR 7.00 90149846KHT1 T CORP BR 161 JEDDAH TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",FTTH09949241,Charges,4/12/2024,,-8.05,10:26,4/12/2024,"22,466,782.78"
LP CPMN2VU3FIRN,IZZAT BASAHAI 90149846KHT1 AL RAJHI BANKING AND INV T CORP BR 161 JEDDAH EX Rate : SAR 1.0000000 AL RAJHI BANKING AND INV T CORP,FTTH09949241,Transfer,4/12/2024,,-870,10:26,4/12/2024,"22,466,790.83"
LP CPMN2VU3EIRN,"CHARGES SAR 7.00 9002H28Z2BQD T CORP BR 161 JEDDAH TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",FTTH09414186,Charges,4/12/2024,,-8.05,10:26,4/12/2024,"22,467,660.83"
LP CPMN2VU3EIRN,AMR ELKADY 9002H28Z2BQD AL RAJHI BANKING AND INV T CORP BR 161 JEDDAH EX Rate : SAR 1.0000000 AL RAJHI BANKING AND INV T CORP,FTTH09414186,Transfer,4/12/2024,,-870,10:26,4/12/2024,"22,467,668.88"
LP CPMN2VU3DIRN,"CHARGES SAR 7.00 9027BBLMNL2D THE NATIONAL COMMERCIAL BANK TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",FTTH09486857,Charges,4/12/2024,,-8.05,10:26,4/12/2024,"22,468,538.88"
LP CPMN2VU3DIRN,FAHAD ALMOHSEN 9027BBLMNL2D NATIONAL COMMERCIAL BANK THE NATIONAL COMMERCIAL BANK EX Rate : SAR 1.0000000 NATIONAL COMMERCIAL BANK TRF TO:SAUDI ARABIA,FTTH09486857,Transfer,4/12/2024,,"-1,080.00",10:26,4/12/2024,"22,468,546.93"
9001WAHHNJDX,PETER ANTON 353-307580-001,FTTH09946675,Transfer,4/12/2024,,-290,10:26,4/12/2024,"22,469,626.93"
LP CPMN2VU3CIRN,"CHARGES SAR 7.00 9026MAIH9RDX THE NATIONAL COMMERCIAL BANK TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",FTTH09489013,Charges,4/12/2024,,-8.05,10:26,4/12/2024,"22,469,916.93"
LP CPMN2VU3CIRN,FAHAD ALMOHSEN 9026MAIH9RDX NATIONAL COMMERCIAL BANK THE NATIONAL COMMERCIAL BANK EX Rate : SAR 1.0000000 NATIONAL COMMERCIAL BANK TRF TO:SAUDI ARABIA,FTTH09489013,Transfer,4/12/2024,,"-1,080.00",10:26,4/12/2024,"22,469,924.98"
LP CPMN2VU3BIRN,"CHARGES SAR 7.00 9035A1Q329ET T CORP BR 161 JEDDAH TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",FTTB09078806,Charges,4/12/2024,,-8.05,10:26,4/12/2024,"22,471,004.98"
LP CPMN2VU3BIRN,ARJWAN AL-SHAM RESTAURANT 9035A1Q329ET AL RAJHI BANKING AND INV T CORP BR 161 JEDDAH EX Rate : SAR 1.0000000 AL RAJHI BANKING AND INV T CORP,FTTB09078806,Transfer,4/12/2024,,-299,10:26,4/12/2024,"22,471,013.03"
LP CPMN2VU3AIRN,"CHARGES SAR 7.00 90082B2LZZ1H THE NATIONAL COMMERCIAL BANK TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",FTTH09418690,Charges,4/12/2024,,-8.05,10:26,4/12/2024,"22,471,312.03"
LP CPMN2VU3AIRN,ABDULMOHSEN 90082B2LZZ1H NATIONAL COMMERCIAL BANK THE NATIONAL COMMERCIAL BANK EX Rate : SAR 1.0000000 NATIONAL COMMERCIAL BANK TRF TO:SAUDI ARABIA,FTTH09418690,Transfer,4/12/2024,,"-1,450.00",10:26,4/12/2024,"22,471,320.08"
LP CPMN2VU39IRN,"CHARGES SAR 7.00 9034X1VLX6AT T CORP BR 161 JEDDAH TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",FTTB09084918,Charges,4/12/2024,,-8.05,10:26,4/12/2024,"22,472,770.08"
LP CPMN2VU39IRN,QALAMOUN MEAT BUTCHERY 9034X1VLX6AT AL RAJHI BANKING AND INV T CORP BR 161 JEDDAH EX Rate : SAR 1.0000000 AL RAJHI BANKING AND INV T CORP,FTTB09084918,Transfer,4/12/2024,,-299,10:26,4/12/2024,"22,472,778.13"
LP CPMN2VU38IRN,"CHARGES SAR 7.00 9009HB58852D T CORP BR 161 JEDDAH TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",FTTH09945563,Charges,4/12/2024,,-8.05,10:26,4/12/2024,"22,473,077.13"
LP CPMN2VU38IRN,MUBAREK OMER 9009HB58852D AL RAJHI BANKING AND INV T CORP BR 161 JEDDAH EX Rate : SAR 1.0000000 AL RAJHI BANKING AND INV T CORP,FTTH09945563,Transfer,4/12/2024,,-290,10:26,4/12/2024,"22,473,085.18"
LP CPMN2VU37IRN,"CHARGES SAR 7.00 9011ZBNVRC4L T CORP BR 161 JEDDAH TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",FTTH09941467,Charges,4/12/2024,,-8.05,10:26,4/12/2024,"22,473,375.18"
LP CPMN2VU37IRN,SADHANA TIWARI 9011ZBNVRC4L AL RAJHI BANKING AND INV T CORP BR 161 JEDDAH EX Rate : SAR 1.0000000 AL RAJHI BANKING AND INV T CORP,FTTH09941467,Transfer,4/12/2024,,"-1,740.00",10:26,4/12/2024,"22,473,383.23"
LP CPMN2VU36IRN,"CHARGES SAR 7.00 9051K3AGEIYT T CORP BR 161 JEDDAH TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",FTTH09956226,Charges,4/12/2024,,-8.05,10:26,4/12/2024,"22,475,123.23"
LP CPMN2VU36IRN,MOUSTAFA BARAKAT 9051K3AGEIYT AL RAJHI BANKING AND INV T CORP BR 161 JEDDAH EX Rate : SAR 1.0000000 AL RAJHI BANKING AND INV T CORP,FTTH09956226,Transfer,4/12/2024,,-360,10:26,4/12/2024,"22,475,131.28"
LP CPMN2VU35IRN,"CHARGES SAR 7.00 9006Q7Y3IQHX THE NATIONAL COMMERCIAL BANK TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",FTTH09905165,Charges,4/12/2024,,-8.05,10:26,4/12/2024,"22,475,491.28"
LP CPMN2VU35IRN,SHAABAN SAMAHA 9006Q7Y3IQHX NATIONAL COMMERCIAL BANK THE NATIONAL COMMERCIAL BANK EX Rate : SAR 1.0000000 NATIONAL COMMERCIAL BANK TRF TO:SAUDI ARABIA,FTTH09905165,Transfer,4/12/2024,,-290,10:26,4/12/2024,"22,475,499.33"
LP CPMN2VU34IRN,"CHARGES SAR 7.00 90104CY2K8X1 T CORP BR 161 JEDDAH TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",FTTH00200455,Charges,4/12/2024,,-8.05,10:26,4/12/2024,"22,475,789.33"
LP CPMN2VU34IRN,FAHAD BIN HADYAN 90104CY2K8X1 AL RAJHI BANKING AND INV T CORP BR 161 JEDDAH EX Rate : SAR 1.0000000 AL RAJHI BANKING AND INV T CORP,FTTH00200455,Transfer,4/12/2024,,"-1,932.00",10:26,4/12/2024,"22,475,797.38"
LP CPMN2VU33IRN,"CHARGES SAR 7.00 9036KCNDN4X1 T CORP BR 161 JEDDAH TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",FTTH06011759,Charges,4/12/2024,,-8.05,10:26,4/12/2024,"22,477,729.38"
LP CPMN2VU33IRN,DHIGHAM KHALED ALSHAMMARI 9036KCNDN4X1 AL RAJHI BANKING AND INV T CORP BR 161 JEDDAH EX Rate : SAR 1.0000000 AL RAJHI BANKING AND INV T CORP,FTTH06011759,Transfer,4/12/2024,,-360,10:26,4/12/2024,"22,477,737.43"
LP CPMN2VU32IRN,"CHARGES SAR 7.00 9005F826463P THE NATIONAL COMMERCIAL BANK TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",FTTH09732693,Charges,4/12/2024,,-8.05,10:26,4/12/2024,"22,478,097.43"
LP CPMN2VU32IRN,RISHAD MOOLACKAL 9005F826463P NATIONAL COMMERCIAL BANK THE NATIONAL COMMERCIAL BANK EX Rate : SAR 1.0000000 NATIONAL COMMERCIAL BANK TRF TO:SAUDI ARABIA,FTTH09732693,Transfer,4/12/2024,,-290,10:26,4/12/2024,"22,478,105.48"
LP CPMN2VU31IRN,"CHARGES SAR 7.00 90200T3EIOKL THE NATIONAL COMMERCIAL BANK TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",FTTH09924522,Charges,4/12/2024,,-8.05,10:26,4/12/2024,"22,478,395.48"
LP CPMN2VU31IRN,ABDULLH BANGER 90200T3EIOKL NATIONAL COMMERCIAL BANK THE NATIONAL COMMERCIAL BANK EX Rate : SAR 1.0000000 NATIONAL COMMERCIAL BANK TRF TO:SAUDI ARABIA,FTTH09924522,Transfer,4/12/2024,,"-2,200.00",10:26,4/12/2024,"22,478,403.53"
LP CPMN2VU30IRN,"CHARGES SAR 7.00 9030G92UK38L HEAD OFFICE RIYADH TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",FTTH09644211,Charges,4/12/2024,,-8.05,10:26,4/12/2024,"22,480,603.53"
LP CPMN2VU30IRN,RAFIQUL MIAH 9030G92UK38L RIYAD BANK HEAD OFFICE RIYADH EX Rate : SAR 1.0000000 RIYAD BANK TRF TO:SAUDI ARABIA,FTTH09644211,Transfer,4/12/2024,,-360,10:26,4/12/2024,"22,480,611.58"
LP CPMN2VU2ZIRN,"CHARGES SAR 7.00 9004ZBX4KNAD THE NATIONAL COMMERCIAL BANK TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",FTTH09707961,Charges,4/12/2024,,-8.05,10:26,4/12/2024,"22,480,971.58"
LP CPMN2VU2ZIRN,ALAA RAYAN 9004ZBX4KNAD NATIONAL COMMERCIAL BANK THE NATIONAL COMMERCIAL BANK EX Rate : SAR 1.0000000 NATIONAL COMMERCIAL BANK TRF TO:SAUDI ARABIA,FTTH09707961,Transfer,4/12/2024,,-290,10:26,4/12/2024,"22,480,979.63"
LP CPMN2VU2YIRN,"CHARGES SAR 7.00 9056WBW251VP THE NATIONAL COMMERCIAL BANK TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",FTTH09947672,Charges,4/12/2024,,-8.05,10:26,4/12/2024,"22,481,269.63"
LP CPMN2VU2YIRN,ABDULLAH ALHATIM 9056WBW251VP NATIONAL COMMERCIAL BANK THE NATIONAL COMMERCIAL BANK EX Rate : SAR 1.0000000 NATIONAL COMMERCIAL BANK TRF TO:SAUDI ARABIA,FTTH09947672,Transfer,4/12/2024,,"-3,480.00",10:26,4/12/2024,"22,481,277.68"
LP CPMN2VU2XIRN,"CHARGES SAR 7.00 9016F6W3CCO5 THE NATIONAL COMMERCIAL BANK TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",FTTH09886498,Charges,4/12/2024,,-8.05,10:26,4/12/2024,"22,484,757.68"
LP CPMN2VU2XIRN,AL-EZZI ALSABRI 9016F6W3CCO5 NATIONAL COMMERCIAL BANK THE NATIONAL COMMERCIAL BANK EX Rate : SAR 1.0000000 NATIONAL COMMERCIAL BANK TRF TO:SAUDI ARABIA,FTTH09886498,Transfer,4/12/2024,,-360,10:26,4/12/2024,"22,484,765.73"
LP CPMN2VU2WIRN,"CHARGES SAR 7.00 9003G7X7UZ51 THE NATIONAL COMMERCIAL BANK TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",FTTH09939883,Charges,4/12/2024,,-8.05,10:26,4/12/2024,"22,485,125.73"
LP CPMN2VU2WIRN,MECIAS III MARI 9003G7X7UZ51 NATIONAL COMMERCIAL BANK THE NATIONAL COMMERCIAL BANK EX Rate : SAR 1.0000000 NATIONAL COMMERCIAL BANK TRF TO:SAUDI ARABIA,FTTH09939883,Transfer,4/12/2024,,-290,10:26,4/12/2024,"22,485,133.78"
90280SODCM05,ALI ABDULKHALQ 003-348083-001,FTTH09858504,Transfer,4/12/2024,,"-3,480.00",10:26,4/12/2024,"22,485,423.78"
9007V8P17KIT,ALABOUDI SULEIMAN 017-261066-001,FTTH09195103,Transfer,4/12/2024,,-360,10:26,4/12/2024,"22,488,903.78"
LP CPMN2VU2VIRN,"CHARGES SAR 7.00 9019W7ONQS6D T CORP BR 161 JEDDAH TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",FTTH09891173,Charges,4/12/2024,,-8.05,10:26,4/12/2024,"22,489,263.78"
LP CPMN2VU2VIRN,MOHAMMED HAJAJ 9019W7ONQS6D AL RAJHI BANKING AND INV T CORP BR 161 JEDDAH EX Rate : SAR 1.0000000 AL RAJHI BANKING AND INV T CORP,FTTH09891173,Transfer,4/12/2024,,"-4,320.00",10:26,4/12/2024,"22,489,271.83"
LP CPMN2VU2UIRN,"CHARGES SAR 7.00 90406B1D9OV9 T CORP BR 161 JEDDAH TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",FTTH09230867,Charges,4/12/2024,,-8.05,10:26,4/12/2024,"22,493,591.83"
LP CPMN2VU2UIRN,ABDULQADER ALASMIRE 90406B1D9OV9 AL RAJHI BANKING AND INV T CORP BR 161 JEDDAH EX Rate : SAR 1.0000000 AL RAJHI BANKING AND INV T CORP,FTTH09230867,Transfer,4/12/2024,,-400,10:26,4/12/2024,"22,493,599.88"
